,Genre,tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_stft_var,chroma_cq_mean,chroma_cq_std,chroma_cq_var,chroma_cens_mean,chroma_cens_std,chroma_cens_var,melspectrogram_mean,melspectrogram_std,melspectrogram_var,mfcc_mean,mfcc_std,mfcc_var,mfcc_delta_mean,mfcc_delta_std,mfcc_delta_var,rmse_mean,rmse_std,rmse_var,cent_mean,cent_std,cent_var,spec_bw_mean,spec_bw_std,spec_bw_var,contrast_mean,contrast_std,contrast_var,rolloff_mean,rolloff_std,rolloff_var,poly_mean,poly_std,poly_var,tonnetz_mean,tonnetz_std,tonnetz_var,zcr_mean,zcr_std,zcr_var,harm_mean,harm_std,harm_var,perc_mean,perc_std,perc_var,frame_mean,frame_std,frame_var,Genre
20,hiphop,0.222039474,0.305670757,0.532560636,0.353489337,0.814127728,0.781131532,0.546274677,0.67694801,0.625705271,0.691898934,0.526083732,0.359155715,0.174919625,0.321291197,0.103404356,0.634871801,0.344660707,0.16819586,0.919615003,0.50930309,0.309257923,0.315855241,0.602336105,0.368673447,0.488241587,0.8223323,0.690420267,0.724497023,0.828361625,0.717689032,0.459130885,0.269426932,0.158953886,0.576467281,0.975777238,0.954010828,0.238983495,0.356572472,0.133107419,0.489996911,0.428852896,0.275162183,0.323417006,0.674384996,0.471353551,0.633888927,0.306620596,0.103994028,0.551379313,0.476852727,0.229466471,0.326213283,0.231053501,0.077077486,hiphop
21,hiphop,0.321052632,0.390653726,0.496288202,0.8373584,0.478069567,0.423661853,0.661733201,0.538925192,0.480700864,0.848824444,0.329925065,0.181908128,0.09099569,0.120139987,0.014519089,0.748611221,0.27333847,0.118159399,0.38831753,0.317921019,0.144343955,0.253290062,0.334433713,0.117295869,0.492371684,0.378355792,0.165996697,0.613289685,0.19785763,0.074316953,0.393080187,0.766348405,0.665852892,0.600425766,0.332762132,0.128293338,0.186305733,0.219185771,0.052490898,0.563601141,0.31638112,0.180669857,0.26124652,0.417260536,0.192441567,0.632302484,0.292582471,0.095318278,0.504382616,0.225072615,0.052110516,0.025313769,0.028942519,0.004585414,hiphop
22,jazz,0.339912281,0.423874471,0.506248537,0.395119854,0.780687731,0.743354375,0.253732626,0.750392624,0.706504143,0.395810836,0.777345942,0.661463491,0.247379254,0.267528263,0.07172982,0.827270908,0.144666781,0.047993963,0.519567041,0.29435568,0.128092263,0.466883805,0.4005772,0.1663412,0.444875435,0.315568923,0.120560875,0.648813654,0.384861801,0.200579671,0.413063955,0.129903083,0.066466651,0.566874668,0.452604338,0.224448012,0.365270552,0.400049973,0.166278513,0.599088852,0.671294019,0.532838018,0.219654446,0.231964789,0.067241562,0.62756507,0.607106658,0.379773129,0.447422719,0.216084753,0.048103615,0.117732905,0.119415041,0.028282245,jazz
23,country,0.497076023,0.564011572,0.472496211,0.298115756,0.677317307,0.629660534,0.14835807,0.706323718,0.657719126,0.282359684,0.851045187,0.766170174,0.117343116,0.080278573,0.006504351,0.729649178,0.310240612,0.143055928,0.515617629,0.316978723,0.143677042,0.321427407,0.246021728,0.065068454,0.224059244,0.277052776,0.096211448,0.31842967,0.405716335,0.218034602,0.706091927,0.519152609,0.3790475,0.274342919,0.412846788,0.189616663,0.310148876,0.358000421,0.134138386,0.55017952,0.79656209,0.694880376,0.149634583,0.135192442,0.027092828,0.634011668,0.361107174,0.141225941,0.551402503,0.243328787,0.060742569,0.120041394,0.085319384,0.017685927,country
24,reggae,0.40726817,0.485555888,0.501608323,0.406303337,0.820410108,0.788283138,0.642915078,0.579395304,0.522292996,0.79082567,0.410854805,0.248791978,0.057363543,0.054369443,0.002997609,0.631615966,0.289370197,0.128714017,0.479390761,0.657996531,0.477863837,0.214048887,0.246938684,0.065531854,0.533202964,0.641474985,0.433826974,0.738802523,0.647888966,0.470312285,0.302691673,0.141408224,0.073266509,0.624152721,0.80773242,0.664715959,0.190781955,0.248918965,0.066820222,0.591811636,0.248043397,0.131009468,0.356841375,0.502836003,0.271694894,0.611201148,0.202958664,0.048784052,0.454570485,0.258978546,0.068668438,0.065035689,0.073077408,0.014372961,reggae
25,jazz,0.303643725,0.346174127,0.463263489,0.289550949,0.739880017,0.697914585,0.628726907,0.443661753,0.385826116,0.858074658,0.315744684,0.171091853,0.021264711,0.020083225,0.000419249,0.635685639,0.366070994,0.184767505,0.49072215,0.207698679,0.075975397,0.126731404,0.104115987,0.013123956,0.315621729,0.125473614,0.026400934,0.541748519,0.160898991,0.055806114,0.51997607,0.590002675,0.454238037,0.460133002,0.301082444,0.107295803,0.111106404,0.118937407,0.016869926,0.630201528,0.234946598,0.122161353,0.155688767,0.068983232,0.00960121,0.635451876,0.129595083,0.02208856,0.588111812,0.096708108,0.010080104,0.010587205,0.016768161,0.00247969,jazz
26,blues,0.23344652,0.295680306,0.488145953,0.48183467,0.705466667,0.660159425,0.539832197,0.608996351,0.553200732,0.804771696,0.392503339,0.232856639,0.135371544,0.107160426,0.01156072,0.760051742,0.248493307,0.102595834,0.386461893,0.434956548,0.238228561,0.348389125,0.24226633,0.063187686,0.29735264,0.190564044,0.051295819,0.434095101,0.302890531,0.138531945,0.615076024,0.76098503,0.658902158,0.382564595,0.355314221,0.144367329,0.338773568,0.381284499,0.151509744,0.738390976,0.338498319,0.197997488,0.167347733,0.125325336,0.023972055,0.63393579,0.369941875,0.147796056,0.551155148,0.267191497,0.073022245,0.035184546,0.039435409,0.006606434,blues
27,hiphop,0.40726817,0.489717389,0.480722237,0.663892615,0.712656865,0.668005156,0.46652251,0.626664019,0.571843999,0.634865781,0.583380912,0.420652236,0.096752139,0.10850635,0.011851845,0.817071396,0.17511409,0.062260547,0.520088395,0.348534949,0.166784336,0.29143017,0.273022306,0.079400889,0.543293268,0.297835815,0.109017472,0.573831143,0.222094572,0.08761062,0.503627806,0.804043698,0.715615545,0.602544094,0.299915447,0.106557609,0.298011109,0.328647009,0.113743861,0.926966373,0.368196543,0.222230067,0.379052978,0.320117626,0.118886687,0.633725669,0.308124952,0.104946026,0.503347051,0.276143837,0.077920428,0.01488577,0.019588449,0.002944634,hiphop
28,reggae,0.20123839,0.262245785,0.472692641,0.604546565,0.744971719,0.703544577,0.660338198,0.546436209,0.488362113,0.794104598,0.406596008,0.245053709,0.036090936,0.064149976,0.004163763,0.633044135,0.443498943,0.250675958,0.375141167,0.688039206,0.516227942,0.141189127,0.257302722,0.070883637,0.370907244,0.690782048,0.497925527,0.535415652,0.844706959,0.742598016,0.291393627,0.302674812,0.184217112,0.429867271,0.871000297,0.767529102,0.10839331,0.156925809,0.02806456,0.555152037,0.186332637,0.091200498,0.269068431,0.490878332,0.259806725,0.633942843,0.151233575,0.028895638,0.558367072,0.198489467,0.040723261,0.096638098,0.084278656,0.017394179,reggae
29,country,0.360411899,0.430359001,0.486377949,0.358367461,0.706671438,0.661472451,0.428227048,0.660921425,0.608409882,0.566247494,0.645738425,0.492575581,0.182577322,0.124591512,0.015611236,0.790329794,0.226325654,0.089523732,0.505282666,0.390049705,0.199612049,0.404071724,0.30078786,0.095622786,0.317379563,0.259108407,0.08578199,0.478943664,0.345097638,0.169173974,0.666146841,0.682816112,0.561262871,0.430862896,0.408077325,0.185633737,0.405244795,0.451156759,0.209978612,0.689337448,0.470847894,0.31451422,0.203966945,0.156301101,0.034373633,0.63384143,0.437302097,0.20278158,0.550150272,0.316753817,0.102135698,0.11263831,0.113892627,0.026429226,country
30,hiphop,0.287524366,0.356606382,0.483456353,0.563871203,0.804288142,0.769965117,0.604264373,0.708186922,0.659763301,0.765090379,0.443175224,0.277953657,0.346142085,0.4996011,0.249803406,0.767159233,0.282439515,0.124101866,0.47229349,0.9544785,0.919699176,0.484599306,0.763666555,0.587605546,0.466217979,0.572686885,0.351737882,0.559124921,0.689716533,0.523131879,0.540948953,0.699573469,0.581616589,0.543547029,0.696599891,0.501969082,0.368971894,0.501931124,0.258432957,0.543860841,0.271298683,0.147251021,0.308991693,0.439833502,0.212031964,0.633777956,0.599962575,0.371219154,0.524764455,0.499571244,0.251653884,0.08310558,0.081445864,0.016609569,hiphop
31,country,0.321052632,0.372910342,0.464004445,0.393199173,0.696527653,0.65043685,0.248549911,0.659654783,0.607048094,0.387807495,0.782864594,0.669052078,0.070264923,0.049930378,0.0025314,0.669597013,0.27379516,0.118454507,0.507520098,0.444506276,0.246856884,0.255549976,0.178446544,0.035432684,0.475281568,0.572868646,0.351943529,0.625340953,0.399229211,0.212532427,0.450229071,0.13768812,0.07105157,0.562636137,0.602437922,0.381876423,0.218517182,0.24342101,0.06404081,0.279087977,0.640335787,0.495826273,0.257409469,0.41137578,0.187489189,0.633584129,0.303906686,0.102287513,0.55267889,0.16718018,0.029108964,0.088040969,0.100366777,0.022113981,country
32,country,0.131578947,0.201148688,0.475915293,0.290008708,0.695092551,0.648879206,0.131988979,0.713872403,0.666011056,0.228903314,0.882695675,0.813369425,0.08141281,0.052282657,0.002773541,0.688382698,0.359892667,0.179911932,0.577227729,0.312539351,0.140554189,0.26126136,0.210417656,0.048343499,0.214162376,0.318128435,0.122273889,0.382258122,0.539303446,0.345904601,0.748816643,0.492187006,0.351910281,0.296623698,0.546137778,0.317873104,0.22334713,0.26298302,0.07419807,0.403030262,0.811656994,0.71573604,0.106296796,0.122251158,0.023036514,0.633908552,0.322033176,0.113951837,0.542991838,0.134261206,0.018994272,0.112956722,0.127760516,0.031182829,country
33,country,0.191729323,0.243547537,0.493942233,0.356596932,0.743013044,0.701377488,0.385227093,0.601464283,0.545297227,0.560908335,0.650329995,0.498077327,0.045458084,0.03326952,0.001132867,0.560838881,0.354236227,0.175518814,0.59586584,0.325421165,0.149702888,0.190958308,0.185693292,0.038184339,0.257352411,0.33481224,0.133729792,0.427883973,0.387965453,0.203134497,0.439273435,0.133575979,0.068621289,0.307526209,0.45795867,0.229361348,0.168790602,0.200796117,0.044490329,0.789273291,0.559497646,0.404851957,0.140669021,0.203362065,0.053572111,0.633887005,0.233984177,0.063160307,0.552034802,0.121031488,0.015534761,0.347148884,0.309984199,0.124612687,country
34,pop,0.360411899,0.428420768,0.498326165,0.531925616,0.772743646,0.734451626,0.446750706,0.771574105,0.730276248,0.603903863,0.612321331,0.453384701,0.324704382,0.358400039,0.128636523,0.868182957,0.093571851,0.027307672,0.565442391,0.421379705,0.226213011,0.530334108,0.564847181,0.325070498,0.667811309,0.496922499,0.271211801,0.88932342,0.362053643,0.182264773,0.346875222,0.248938801,0.14400399,0.82551992,0.579064434,0.354596161,0.498379264,0.591385364,0.356017776,0.696579025,0.534459196,0.378337353,0.418529826,0.388052845,0.168491413,0.63391366,0.474171286,0.236540083,0.549841079,0.597208825,0.358662135,0.093374373,0.109502814,0.024993957,pop
35,reggae,0.40726817,0.470819616,0.493068396,0.531835461,0.665210566,0.616649563,0.460864503,0.712752284,0.664778963,0.708215925,0.508609043,0.341275128,0.037842303,0.056718742,0.003260277,0.614280998,0.281936525,0.123770064,0.45181701,0.488985748,0.288968409,0.166000794,0.223824295,0.054350934,0.49405549,0.447173505,0.22397386,0.621563189,0.605987517,0.420130322,0.332939936,0.10910834,0.054553347,0.542040989,0.640117038,0.42797188,0.15713598,0.197260224,0.04302752,0.56425432,0.354157123,0.21063655,0.331855743,0.3127085,0.113992863,0.610631047,0.170312216,0.035637805,0.470414223,0.189810936,0.03730917,0.107702921,0.119029535,0.028151174,reggae
36,classical,0.575657895,0.64357889,0.482336157,0.40048811,0.761739919,0.722165479,0.326549001,0.624281313,0.569321181,0.436458636,0.748490134,0.62244856,0.001292032,0.001416802,3.15E-06,0.410048918,0.693666389,0.52765208,0.535537543,0.164895154,0.054668322,0.022469719,0.039387166,0.002477742,0.220794942,0.143937817,0.032685565,0.305752419,0.161748385,0.056207661,0.565318478,0.271577682,0.160550585,0.274563469,0.205714956,0.055243299,0.02297946,0.029712001,0.001632155,0.615984439,0.492615012,0.335782319,0.191440539,0.175017686,0.041518532,0.612990391,0.030072829,0.002272932,0.519804847,0.006072607,8.70E-05,0.485100963,0.562955017,0.349727018,classical
37,reggae,0.38277512,0.449413542,0.473772282,0.387400607,0.83843821,0.808901201,0.332705725,0.744420128,0.699839174,0.595255885,0.620161447,0.462445155,0.11536477,0.122600751,0.015117924,0.69024645,0.339953491,0.164648507,0.769810749,0.634114927,0.448398167,0.30457386,0.3403377,0.121326713,0.294650258,0.414460855,0.195347908,0.383339261,0.572154557,0.381605857,0.604394043,0.554989775,0.416375922,0.357390413,0.580682359,0.3564521,0.259173283,0.338001849,0.120061311,0.731780399,0.544883253,0.389280357,0.20578544,0.274174842,0.090177673,0.592416255,0.351692318,0.13438813,0.397987649,0.284048028,0.082377259,0.06845862,0.084243035,0.017384226,reggae
38,classical,0.339912281,0.414810381,0.50657173,0.248969799,0.679059752,0.631538383,0.534450101,0.461204319,0.402977636,0.742042309,0.470606124,0.303801074,0.005936126,0.006145314,4.27E-05,0.337833175,0.544418851,0.350643238,0.624602835,0.187529762,0.065570133,0.058385724,0.078350576,0.007906885,0.189860666,0.10194684,0.019285127,0.213761337,0.165730822,0.058105317,0.413088221,0.124621722,0.063394976,0.201929075,0.154257775,0.034115036,0.062459332,0.079021854,0.008136142,0.681993482,0.331629152,0.192550135,0.19320976,0.081511214,0.012289156,0.633833648,0.0691379,0.007800159,0.552359455,0.038133662,0.001759295,0.047921034,0.079340779,0.016035524,classical
39,classical,0.38277512,0.45239215,0.49271795,0.218424971,0.692570319,0.646143769,0.404124765,0.59892514,0.542638857,0.520370362,0.684096436,0.539404423,0.003556104,0.004153154,2.06E-05,0.409387193,0.64445491,0.465440726,0.432136171,0.324711887,0.149192246,0.039467646,0.070051347,0.006502216,0.185011017,0.163072639,0.039848029,0.291742198,0.225232756,0.089398747,0.51948493,0.187499495,0.101997666,0.217876925,0.198016036,0.051771887,0.035184794,0.04847088,0.003548252,0.393257995,0.469162275,0.312892069,0.166230955,0.134831226,0.026975406,0.630822951,0.057941437,0.005918614,0.544231083,0.011652636,0.000231214,0.284660493,0.310603087,0.125028073,classical
40,blues,0.339912281,0.42453005,0.491771453,0.475652592,0.683453547,0.636279493,0.822761978,0.355824387,0.302115693,0.939143133,0.168233449,0.0745449,0.183104667,0.185672348,0.034596478,0.801409104,0.184945059,0.067176371,0.450773874,0.385411402,0.195807405,0.410959084,0.428488522,0.189598313,0.430908434,0.242009076,0.076384703,0.460160408,0.165982546,0.058226095,0.582666009,0.732734076,0.622822953,0.459138428,0.258560633,0.082017636,0.437252948,0.511281556,0.267903721,0.589092809,0.136864512,0.062740139,0.476585771,0.35780039,0.14534773,0.634117215,0.356572955,0.137911745,0.548712525,0.482664908,0.235045335,0.058906254,0.061709851,0.011529228,blues
41,rock,0.497076023,0.545954651,0.472098966,0.588896811,0.596990406,0.544529045,0.831335824,0.194802127,0.158048436,0.904860187,0.236737797,0.115757657,0.193036724,0.094908435,0.009077069,0.838729973,0.128349746,0.040944501,0.379325863,0.12548732,0.037644881,0.457889203,0.208575651,0.047545507,0.488838101,0.163653548,0.040075813,0.506714892,0.143703506,0.047918562,0.46454555,0.89574379,0.843330984,0.539207449,0.241048014,0.072575014,0.650685169,0.651999842,0.431001459,0.616056806,0.147907368,0.068827155,0.478925327,0.168407416,0.038921119,0.633224198,0.393317701,0.165897624,0.465697409,0.387642329,0.152243839,0.032159631,0.056694711,0.010345834,rock
42,pop,0.339912281,0.396154888,0.47393392,0.224412015,0.761197421,0.721561132,0.371115752,0.664511042,0.612273226,0.527031554,0.678676147,0.532667598,0.049557538,0.043675976,0.001941364,0.509730616,0.344952827,0.168417143,0.700159187,0.351723134,0.169207577,0.199032421,0.199326588,0.043638708,0.383706165,0.447220312,0.224016204,0.636042152,0.402633017,0.215411259,0.570341853,0.202604871,0.111932468,0.47372412,0.613465146,0.395096135,0.157278603,0.183536678,0.037580759,0.349905661,0.595504164,0.444360398,0.212047149,0.298724748,0.105032994,0.633797412,0.24600128,0.069221641,0.550730008,0.127350492,0.017143841,0.077851779,0.075518603,0.015012871,pop
43,jazz,0.303643725,0.375090855,0.484362184,0.131696762,0.830798844,0.800147045,0.474074602,0.498377159,0.439798413,0.703929567,0.513250565,0.34598459,0.127868082,0.11102215,0.012405722,0.600220713,0.354913586,0.176042255,0.397786533,0.303559106,0.134333547,0.340192302,0.206098274,0.046482705,0.193214427,0.204238634,0.057498357,0.221028675,0.28001338,0.123082313,0.582335047,0.427214627,0.28987695,0.255944867,0.343527461,0.135849469,0.267937916,0.275933356,0.081332426,0.620675216,0.365683291,0.220136499,0.131062952,0.109901446,0.019454457,0.570527887,0.404648955,0.175047043,0.431728166,0.18806961,0.036642126,0.049035476,0.042421235,0.007216408,jazz
44,disco,0.575657895,0.647056309,0.486340649,0.34686042,0.716408052,0.672107289,0.687775873,0.501901209,0.443322694,0.818180351,0.374242331,0.217447471,0.095907317,0.061291258,0.00380314,0.685679253,0.20497762,0.07766073,0.31023219,0.435006971,0.238273735,0.303384075,0.182913501,0.037116713,0.400208352,0.380190988,0.167431816,0.465644302,0.460209083,0.26684025,0.489535939,0.169414185,0.090439856,0.454056331,0.455431368,0.227035621,0.333505939,0.350643378,0.128869147,0.62221881,0.285388974,0.157421913,0.322479603,0.24819431,0.075670503,0.633853104,0.299802927,0.09973371,0.552191718,0.268696125,0.073834383,0.065115292,0.075196109,0.014927743,disco
45,classical,0.321052632,0.400701184,0.514569365,0.148483552,0.684363785,0.637262733,0.564143498,0.48300482,0.424493137,0.716744854,0.499261318,0.331878148,0.007114079,0.008359021,7.66E-05,0.398348281,0.557609082,0.364884878,0.5233961,0.215406391,0.080123841,0.061605434,0.106091149,0.013577343,0.239917149,0.119104958,0.024376036,0.257536079,0.148830674,0.050222224,0.640884191,0.376139756,0.244439016,0.267317884,0.165291279,0.038234646,0.056480611,0.079251137,0.008177448,0.478075346,0.334943289,0.195170909,0.255087826,0.137953788,0.027998413,0.632749966,0.09131934,0.012233346,0.546687311,0.023585102,0.0007476,0.148618887,0.129295621,0.031729521,classical
46,reggae,0.622807018,0.713611812,0.49958598,0.497669323,0.874654894,0.850749226,0.303632287,0.829452481,0.796305682,0.507092965,0.694757047,0.552769139,0.488735654,0.550383763,0.303122381,0.818006997,0.109711032,0.033401022,0.463445663,0.439040356,0.241900475,0.666645887,0.534833656,0.292138426,0.653096313,0.566863561,0.345180837,0.856927938,0.468402822,0.274578672,0.460707803,0.262013087,0.153489707,0.785227576,0.611405424,0.392609881,0.440435342,0.502325804,0.258829274,0.609143223,0.619388508,0.471465266,0.312995961,0.494682625,0.263560225,0.633878056,0.857038969,0.740266091,0.555197845,0.389442444,0.153646026,0.072279566,0.072862582,0.014317143,reggae
47,classical,0.40726817,0.415195177,0.433350231,0.207505303,0.7682378,0.729414275,0.399231622,0.553880078,0.495980954,0.533889062,0.673044729,0.525710048,0.013276687,0.014892948,0.000233663,0.367466736,0.552754452,0.359611665,0.473582103,0.111299889,0.03212483,0.086097725,0.137940095,0.02193899,0.206832478,0.1982827,0.05475535,0.217415027,0.164411119,0.057473735,0.78051957,0.320715038,0.198444172,0.240387705,0.21885815,0.061421775,0.071448476,0.09982511,0.012300767,0.665997806,0.401353526,0.250592563,0.20496876,0.195242625,0.049967455,0.637809664,0.12910621,0.021945081,0.560763085,0.024951544,0.000825585,0.036697004,0.037365351,0.006192613,classical
48,pop,0.303643725,0.357062437,0.502154183,0.452600583,0.7475273,0.706374607,0.725143828,0.390717597,0.334936607,0.828593165,0.359608973,0.205421713,0.442486256,0.35350959,0.125153825,0.909257029,0.107939623,0.032712342,0.488173712,0.545448193,0.346987124,0.638038289,0.528816921,0.285748137,0.614255069,0.623667172,0.411756135,0.86703541,0.491560273,0.297014423,0.352379831,0.185964843,0.101002657,0.773005968,0.68083681,0.480727047,0.57048832,0.665676655,0.44891014,0.599408301,0.222521738,0.113966175,0.369106503,0.516659294,0.285767355,0.633917794,0.632505095,0.410971684,0.550753198,0.591639454,0.352049699,0.090110648,0.086849669,0.018118323,pop
